Entry	Entry name	Status	Protein names	Gene names	Organism	Gene names  (primary )	Gene names  (ordered locus )	Gene names  (ORF )
W0TG70	W0TG70_KLUMD	unreviewed	Proteinase YSCB	PRB1 KLMA_80029	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PRB1		KLMA_80029
W0TFF3	W0TFF3_KLUMD	unreviewed	NADH-cytochrome b5 reductase (EC 1.6.2.2)	PGA3 KLMA_70262	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PGA3		KLMA_70262
W0T5V8	W0T5V8_KLUMD	unreviewed	Pre-mRNA-splicing factor URN1	URN1 KLMA_20539	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	URN1		KLMA_20539
W0T4R0	W0T4R0_KLUMD	unreviewed	Hap4 transcription factor	KLMA_20144	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20144
W0TDQ3	W0TDQ3_KLUMD	unreviewed	PHO85 cyclin-2	PCL2 KLMA_60486	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PCL2		KLMA_60486
W0THH9	W0THH9_KLUMD	unreviewed	Uncharacterized protein	KLMA_70428	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_70428
W0TD59	W0TD59_KLUMD	unreviewed	GAL4-like Zn2Cys6 binuclear cluster DNA-binding conserved domain	KLMA_50329	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50329
W0T9N3	W0T9N3_KLUMD	unreviewed	Leucine-rich repeat-containing protein 6	KLMA_40293	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40293
W0T6C3	W0T6C3_KLUMD	unreviewed	GPI transamidase component GAB1	GAB1 KLMA_20497	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GAB1		KLMA_20497
W0TE59	W0TE59_KLUMD	unreviewed	MICOS complex subunit	MOS2 KLMA_60047	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MOS2		KLMA_60047
W0T5D9	W0T5D9_KLUMD	unreviewed	Peptide hydrolase (EC 3.4.-.-)	KLMA_20182	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20182
W0T8N5	W0T8N5_KLUMD	unreviewed	Uncharacterized protein	dur3-1 KLMA_30103	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	dur3-1		KLMA_30103
W0TK27	W0TK27_KLUMD	unreviewed	Protein MKT1	MKT1 KLMA_80203	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MKT1		KLMA_80203
W0T3Q7	W0T3Q7_KLUMD	unreviewed	Syntaxin UFE1	UFE1 KLMA_10413	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	UFE1		KLMA_10413
W0T6F9	W0T6F9_KLUMD	unreviewed	Protein STE50	STE50 KLMA_10062	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	STE50		KLMA_10062
W0TDG6	W0TDG6_KLUMD	unreviewed	DnaJ protein homolog XDJ1	DNAJA2 KLMA_40140	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DNAJA2		KLMA_40140
W0T8K9	W0T8K9_KLUMD	unreviewed	Putative zinc metalloprotease TRE2	TRE2 KLMA_30460	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TRE2		KLMA_30460
W0T5T4	W0T5T4_KLUMD	unreviewed	Low specificity L-threonine aldolase	GLY1 KLMA_10781	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GLY1		KLMA_10781
W0TGA4	W0TGA4_KLUMD	unreviewed	Alpha-agglutinin	SAG1 KLMA_80069	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SAG1		KLMA_80069
W0T4T0	W0T4T0_KLUMD	unreviewed	Protein RER1	RER1 KLMA_10441	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RER1		KLMA_10441
W0TCD2	W0TCD2_KLUMD	unreviewed	Meiosis-specific protein SPO11	SPO11 KLMA_50416	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SPO11		KLMA_50416
W0TBQ7	W0TBQ7_KLUMD	unreviewed	Protein GZF3	GZF3 KLMA_40232	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GZF3		KLMA_40232
W0T241	W0T241_KLUMD	unreviewed	7-keto 8-aminopelargonic acid transporter	BIO5 KLMA_10005	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BIO5		KLMA_10005
W0T6T2	W0T6T2_KLUMD	unreviewed	Transcription factor SPT8	SPT8 KLMA_20310	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SPT8		KLMA_20310
W0TEU9	W0TEU9_KLUMD	unreviewed	Inorganic phosphate transporter PHO86	PHO86 KLMA_60020	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PHO86		KLMA_60020
W0T5I5	W0T5I5_KLUMD	unreviewed	Thiol-specific monooxygenase	FMO1 KLMA_10464	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	FMO1		KLMA_10464
W0T3I9	W0T3I9_KLUMD	unreviewed	Mitochondrial pyruvate carrier	FMP43 KLMA_10338	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	FMP43		KLMA_10338
W0TC92	W0TC92_KLUMD	unreviewed	Uncharacterized protein YKL047W	KLMA_40382	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40382
W0TH45	W0TH45_KLUMD	unreviewed	Carboxypeptidase (EC 3.4.16.-)	KLMA_60138	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60138
W0T587	W0T587_KLUMD	unreviewed	Regulatory protein ADR1	ADR1 KLMA_20117	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ADR1		KLMA_20117
W0T8L3	W0T8L3_KLUMD	unreviewed	Herpes_gp2	HKR1 KLMA_30667	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HKR1		KLMA_30667
W0TFD2	W0TFD2_KLUMD	unreviewed	ATPase inhibitor	KLMA_60492	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60492
W0T5Z7	W0T5Z7_KLUMD	unreviewed	Protein PEA2	KLMA_20020	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20020
W0TCG1	W0TCG1_KLUMD	unreviewed	M-phase phosphoprotein 6 homolog	KLMA_30494	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30494
W0TK65	W0TK65_KLUMD	unreviewed	Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO) (EC 1.5.5.1)	CIR2 KLMA_80243	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CIR2		KLMA_80243
W0TFW3	W0TFW3_KLUMD	unreviewed	Actin patch protein 1	APP1 KLMA_80216	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	APP1		KLMA_80216
W0T6V9	W0T6V9_KLUMD	unreviewed	Uncharacterized protein YJR061W	MNN4 KLMA_30052	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MNN4		KLMA_30052
W0TAY2	W0TAY2_KLUMD	unreviewed	U2 small nuclear ribonucleoprotein A	LEA1 KLMA_40551	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	LEA1		KLMA_40551
W0T6D9	W0T6D9_KLUMD	unreviewed	Protein-serine/threonine kinase (EC 2.7.11.-)	PKP1 KLMA_20512	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PKP1		KLMA_20512
W0T8L2	W0T8L2_KLUMD	unreviewed	Uncharacterized protein	VPS53 KLMA_20698	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VPS53		KLMA_20698
W0TF44	W0TF44_KLUMD	unreviewed	N-(5'-phosphoribosyl)anthranilate isomerase	TRP1 KLMA_60130	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TRP1		KLMA_60130
W0T5G8	W0T5G8_KLUMD	unreviewed	Cytochrome oxidase assembly protein 1	COA1 KLMA_20217	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	COA1		KLMA_20217
W0TFP3	W0TFP3_KLUMD	unreviewed	Palmitoyltransferase (EC 2.3.1.225)	PFA5 KLMA_70015	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PFA5		KLMA_70015
W0T3U0	W0T3U0_KLUMD	unreviewed	DNA-directed RNA polymerase subunit	RPB9 KLMA_10645	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPB9		KLMA_10645
W0T758	W0T758_KLUMD	unreviewed	UPF0399 protein YOR287C	RRP36 KLMA_10302	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RRP36		KLMA_10302
W0THL5	W0THL5_KLUMD	unreviewed	Probable 2-methylcitrate dehydratase	PDH1 KLMA_70443	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PDH1		KLMA_70443
W0TB95	W0TB95_KLUMD	unreviewed	Transposon Ty1-DR6 Gag-Pol polyprotein	TY1B-DR6 KLMA_30054	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TY1B-DR6		KLMA_30054
W0THP1	W0THP1_KLUMD	unreviewed	High-affinity glucose transporter	LAC12 KLMA_80005	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	LAC12		KLMA_80005
W0T6F6	W0T6F6_KLUMD	unreviewed	Late secretory pathway protein avl9	AVL9 KLMA_20190	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	AVL9		KLMA_20190
W0T5Q9	W0T5Q9_KLUMD	unreviewed	GAL4-like Zn2Cys6 binuclear cluster DNA-binding domain	KLMA_20489	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20489
W0T3R4	W0T3R4_KLUMD	unreviewed	CAP_GLY super family	BIK1 KLMA_10066	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BIK1		KLMA_10066
W0TAR6	W0TAR6_KLUMD	unreviewed	54S ribosomal protein L19	rplK KLMA_20736	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	rplK		KLMA_20736
W0TEW5	W0TEW5_KLUMD	unreviewed	Phenylalanyl-tRNA synthetase	pheS KLMA_70339	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	pheS		KLMA_70339
W0T548	W0T548_KLUMD	unreviewed	Vacuolar protein sorting-associated protein 20	VPS20 KLMA_20289	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VPS20		KLMA_20289
W0T989	W0T989_KLUMD	unreviewed	Histone acetyltransferase (EC 2.3.1.48)	ESA1 KLMA_20206	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ESA1		KLMA_20206
W0TIH2	W0TIH2_KLUMD	unreviewed	Transcription factor MBP1	MBP1 KLMA_70081	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MBP1		KLMA_70081
W0TD03	W0TD03_KLUMD	unreviewed	Peptide methionine sulfoxide reductase	MXR1 KLMA_30684	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MXR1		KLMA_30684
W0TAE1	W0TAE1_KLUMD	unreviewed	Importin subunit beta-5	KAP114 KLMA_30703	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	KAP114		KLMA_30703
W0TDF0	W0TDF0_KLUMD	unreviewed	Mer2 super family protein	KLMA_60084	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60084
W0T942	W0T942_KLUMD	unreviewed	Beta-glucosidase (EC 3.2.1.21)	KLMA_30011	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30011
W0TFL3	W0TFL3_KLUMD	unreviewed	DNA repair/transcription protein MET18/MMS19	MET18 KLMA_60537	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MET18		KLMA_60537
W0TJ35	W0TJ35_KLUMD	unreviewed	Serine/threonine-protein kinase VPS15	VPS15 KLMA_70326	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VPS15		KLMA_70326
W0T768	W0T768_KLUMD	unreviewed	Transcriptional repressor Rfm1	KLMA_10312	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10312
W0T9V4	W0T9V4_KLUMD	unreviewed	PX domain-containing protein YPR097W	KLMA_30508	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30508
W0TFK6	W0TFK6_KLUMD	unreviewed	Mitochondrial glycine transporter (Solute carrier family 25 member 38 homolog)	KLMA_80106	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_80106
W0TAU9	W0TAU9_KLUMD	unreviewed	Ammonium transporter	MEP2 KLMA_20766	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MEP2		KLMA_20766
W0T677	W0T677_KLUMD	unreviewed	Dynamin-related protein DNM1	DNM1 KLMA_20110	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DNM1		KLMA_20110
W0TGS5	W0TGS5_KLUMD	unreviewed	Ran-specific GTPase-activating protein 2	YRB2 KLMA_70173	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	YRB2		KLMA_70173
W0TI46	W0TI46_KLUMD	unreviewed	Cytochrome c oxidase subunit 1 (EC 7.1.1.9)	COX1 KLMA_90004	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	COX1		KLMA_90004
W0T9V9	W0T9V9_KLUMD	unreviewed	Peroxisomal targeting signal receptor	PEX5 KLMA_30513	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PEX5		KLMA_30513
W0T406	W0T406_KLUMD	unreviewed	Protein SBE2	SBE2 KLMA_10685	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SBE2		KLMA_10685
W0T9P3	W0T9P3_KLUMD	unreviewed	Uncharacterized protein	KLMA_40308	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40308
W0TBG0	W0TBG0_KLUMD	unreviewed	General negative regulator of transcription subunit 2	CDC36 KLMA_50318	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CDC36		KLMA_50318
W0T655	W0T655_KLUMD	unreviewed	G1/S-specific cyclin	CLN2 KLMA_20417	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CLN2		KLMA_20417
W0TG77	W0TG77_KLUMD	unreviewed	Transcriptional regulatory protein DOT6	DOT6 KLMA_80341	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DOT6		KLMA_80341
W0TFJ1	W0TFJ1_KLUMD	unreviewed	LETM1 domain-containing protein YLH47	YLH47 KLMA_70302	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	YLH47		KLMA_70302
W0TI14	W0TI14_KLUMD	unreviewed	Protein SNA4	KLMA_60478	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60478
W0TAP7	W0TAP7_KLUMD	unreviewed	Transcription factor BAF1	ABF1 KLMA_30566	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ABF1		KLMA_30566
W0TGN3	W0TGN3_KLUMD	unreviewed	Translation machinery-associated protein 46	TMA46 KLMA_80214	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TMA46		KLMA_80214
W0T4B5	W0T4B5_KLUMD	unreviewed	Protein phosphatase 1 regulatory subunit SDS22	SDS22 KLMA_10628	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SDS22		KLMA_10628
W0TF91	W0TF91_KLUMD	unreviewed	Protein THO1	THO1 KLMA_70182	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	THO1		KLMA_70182
W0T7S2	W0T7S2_KLUMD	unreviewed	Protein HLJ1	KLMA_20645	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20645
W0TAB6	W0TAB6_KLUMD	unreviewed	Ribosomal protein	RPL10A KLMA_40558	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPL10A		KLMA_40558
W0T4F6	W0T4F6_KLUMD	unreviewed	DNA damage checkpoint protein LCD1	LCD1 KLMA_10084	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	LCD1		KLMA_10084
W0TFG6	W0TFG6_KLUMD	unreviewed	G protein-coupled receptor GPR1	GPR1 KLMA_60280	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GPR1		KLMA_60280
W0TCT3	W0TCT3_KLUMD	unreviewed	Octanoyltransferase	LIPB KLMA_50581	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	LIPB		KLMA_50581
W0T6G0	W0T6G0_KLUMD	unreviewed	CRE-binding bZIP protein SKO1	KLMA_20754	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20754
W0TB68	W0TB68_KLUMD	unreviewed	Thiol-specific monooxygenase	fmo1 KLMA_30019	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	fmo1		KLMA_30019
W0TDE1	W0TDE1_KLUMD	unreviewed	Dicarboxylic amino acid permease	DIP5 KLMA_60074	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DIP5		KLMA_60074
W0THA7	W0THA7_KLUMD	unreviewed	Golgi apparatus membrane protein TVP23	TVP23 KLMA_60203	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TVP23		KLMA_60203
W0TC62	W0TC62_KLUMD	unreviewed	Family of serine hydrolases 1	FSH1 KLMA_30404	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	FSH1		KLMA_30404
W0TI12	W0TI12_KLUMD	unreviewed	ATP synthase assembly factor FMC1	KLMA_80140	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_80140
W0TIV3	W0TIV3_KLUMD	unreviewed	Uncharacterized protein YMR178W	KLMA_70226	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_70226
W0T4J1	W0T4J1_KLUMD	unreviewed	Glutathione peroxidase	GPX2 KLMA_10673	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GPX2		KLMA_10673
W0TD91	W0TD91_KLUMD	unreviewed	RING finger protein ETP1	ETP1 KLMA_60321	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ETP1		KLMA_60321
W0TCP9	W0TCP9_KLUMD	unreviewed	Sorting assembly machinery 35 kDa subunit	SAM35 KLMA_60111	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SAM35		KLMA_60111
W0TAD1	W0TAD1_KLUMD	unreviewed	Sporulation-specific protein 22	SPO22 KLMA_30476	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SPO22		KLMA_30476
W0TH53	W0TH53_KLUMD	unreviewed	Pre-rRNA-processing protein ESF1	ESF1 KLMA_80399	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ESF1		KLMA_80399
W0T5V9	W0T5V9_KLUMD	unreviewed	Bifunctional protein GAL10	GAL10 KLMA_20332	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GAL10		KLMA_20332
W0T9Y2	W0T9Y2_KLUMD	unreviewed	Uncharacterized protein YER077C	KLMA_40408	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40408
W0T889	W0T889_KLUMD	unreviewed	U1 small nuclear ribonucleoprotein component	SNU56 KLMA_30517	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SNU56		KLMA_30517
W0T7U8	W0T7U8_KLUMD	unreviewed	Ribosomal_L18e super family	RPL28 KLMA_20403	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPL28		KLMA_20403
W0TCS8	W0TCS8_KLUMD	unreviewed	ATP-dependent RNA helicase MSS116	MSS116 KLMA_50576	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MSS116		KLMA_50576
W0T9M2	W0T9M2_KLUMD	unreviewed	Polyamine transporter 1	TPO1 KLMA_40096	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TPO1		KLMA_40096
W0TIW6	W0TIW6_KLUMD	unreviewed	Alpha-1 2-mannosyltransferase	MNN5 KLMA_70241	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MNN5		KLMA_70241
W0TB91	W0TB91_KLUMD	unreviewed	T-complex protein 1 subunit epsilon	CCT5 KLMA_30049	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CCT5		KLMA_30049
W0TA01	W0TA01_KLUMD	unreviewed	Pre-mRNA-splicing factor SPP381	SPP381 KLMA_40226	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SPP381		KLMA_40226
W0TBG3	W0TBG3_KLUMD	unreviewed	Uncharacterized membrane protein YMR034C	KLMA_40319	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40319
W0T3C1	W0T3C1_KLUMD	unreviewed	AP-3 complex subunit beta	APL6 KLMA_10480	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	APL6		KLMA_10480
W0T7V7	W0T7V7_KLUMD	unreviewed	Imidazole glycerol phosphate synthase hisHF [Includes: Glutaminase (EC 3.5.1.2); Cyclase]	HIS7 KLMA_20413	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HIS7		KLMA_20413
W0TF76	W0TF76_KLUMD	unreviewed	Guanine nucleotide-binding protein alpha-1 subunit	GPA1 KLMA_60165	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GPA1		KLMA_60165
W0TCW2	W0TCW2_KLUMD	unreviewed	Alpha-ketoglutarate-dependent sulfonate dioxygenase	JLP1 KLMA_60176	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	JLP1		KLMA_60176
W0TCD4	W0TCD4_KLUMD	unreviewed	Uncharacterized protein in HIS3 3'region	KLMA_50039	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50039
