"UniprotID"	"GOterm"	"GOname"	"GeneName"	"GeneShort"
"P40458"	"GO:0000422"	"autophagy of mitochondrion"	"YIL146C"	"ATG32"
"P40458"	"GO:0005774"	"vacuolar membrane"	"YIL146C"	"ATG32"
"P25555"	"GO:0071028"	"nuclear mRNA surveillance"	"YCL011C"	"GBP2"
"P25555"	"GO:0016973"	"poly(A)+ mRNA export from nucleus"	"YCL011C"	"GBP2"
"P25555"	"GO:0043047"	"single-stranded telomeric DNA binding"	"YCL011C"	"GBP2"
"P25555"	"GO:0003676"	"nucleic acid binding"	"YCL011C"	"GBP2"
"P25555"	"GO:0010494"	"cytoplasmic stress granule"	"YCL011C"	"GBP2"
"P25555"	"GO:0000723"	"telomere maintenance"	"YCL011C"	"GBP2"
"P25555"	"GO:0000781"	"chromosome, telomeric region"	"YCL011C"	"GBP2"
"P25555"	"GO:0003729"	"mRNA binding"	"YCL011C"	"GBP2"
"P25555"	"GO:0005634"	"nucleus"	"YCL011C"	"GBP2"
"P25555"	"GO:0005829"	"cytosol"	"YCL011C"	"GBP2"
"Q12395"	"GO:0032182"	"ubiquitin-like protein binding"	"YLR128W"	"DCN1"
"Q12395"	"GO:0051443"	"positive regulation of ubiquitin-protein transferase activity"	"YLR128W"	"DCN1"
"Q12395"	"GO:0097602"	"cullin family protein binding"	"YLR128W"	"DCN1"
"Q12395"	"GO:0045116"	"protein neddylation"	"YLR128W"	"DCN1"
"Q12395"	"GO:0000151"	"ubiquitin ligase complex"	"YLR128W"	"DCN1"
"Q12395"	"GO:0031624"	"ubiquitin conjugating enzyme binding"	"YLR128W"	"DCN1"
"Q12395"	"GO:0030674"	"protein-macromolecule adaptor activity"	"YLR128W"	"DCN1"
"Q12395"	"GO:0005515"	"protein binding"	"YLR128W"	"DCN1"
"Q12185"	"GO:0008654"	"phospholipid biosynthetic process"	"YDR018C"	""
"Q12185"	"GO:0016746"	"transferase activity, transferring acyl groups"	"YDR018C"	""
"Q12185"	"GO:0016021"	"integral component of membrane"	"YDR018C"	""
"Q99248"	"GO:0000422"	"autophagy of mitochondrion"	"YOR019W"	""
"Q99248"	"GO:0007049"	"cell cycle"	"YOR019W"	""
"P53829"	"GO:0030014"	"CCR4-NOT complex"	"YNL288W"	"CAF40"
"P53829"	"GO:0006402"	"mRNA catabolic process"	"YNL288W"	"CAF40"
"P53829"	"GO:0000932"	"P-body"	"YNL288W"	"CAF40"
"P53829"	"GO:0017148"	"negative regulation of translation"	"YNL288W"	"CAF40"
"P53829"	"GO:0000288"	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	"YNL288W"	"CAF40"
"P53829"	"GO:0006357"	"regulation of transcription by RNA polymerase II"	"YNL288W"	"CAF40"
"P53829"	"GO:0032968"	"positive regulation of transcription elongation from RNA polymerase II promoter"	"YNL288W"	"CAF40"
"P53829"	"GO:0030015"	"CCR4-NOT core complex"	"YNL288W"	"CAF40"
"P53829"	"GO:0005634"	"nucleus"	"YNL288W"	"CAF40"
"P53829"	"GO:0006351"	"transcription, DNA-templated"	"YNL288W"	"CAF40"
"P17709"	"GO:0004396"	"hexokinase activity"	"YCL040W"	"GLK1"
"P17709"	"GO:0006013"	"mannose metabolic process"	"YCL040W"	"GLK1"
"P17709"	"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	"YCL040W"	"GLK1"
"P17709"	"GO:0004340"	"glucokinase activity"	"YCL040W"	"GLK1"
"P17709"	"GO:0001678"	"cellular glucose homeostasis"	"YCL040W"	"GLK1"
"P17709"	"GO:0008865"	"fructokinase activity"	"YCL040W"	"GLK1"
"P17709"	"GO:0019158"	"mannokinase activity"	"YCL040W"	"GLK1"
"P17709"	"GO:0005536"	"glucose binding"	"YCL040W"	"GLK1"
"P17709"	"GO:0005975"	"carbohydrate metabolic process"	"YCL040W"	"GLK1"
"P17709"	"GO:0006096"	"glycolytic process"	"YCL040W"	"GLK1"
"P17709"	"GO:0006006"	"glucose metabolic process"	"YCL040W"	"GLK1"
"P17709"	"GO:0005623"	"obsolete cell"	"YCL040W"	"GLK1"
"P17709"	"GO:0005524"	"ATP binding"	"YCL040W"	"GLK1"
"P17709"	"GO:0046323"	"glucose import"	"YCL040W"	"GLK1"
"Q8TGR3"	"GO:0016021"	"integral component of membrane"	"YER158W-A"	""
"P53871"	"GO:0004044"	"amidophosphoribosyltransferase activity"	"YNL191W"	"DUG3"
"P53871"	"GO:0008242"	"omega peptidase activity"	"YNL191W"	"DUG3"
"P53871"	"GO:0061672"	"glutathione hydrolase complex"	"YNL191W"	"DUG3"
"P53871"	"GO:0006751"	"glutathione catabolic process"	"YNL191W"	"DUG3"
"P53871"	"GO:0008233"	"peptidase activity"	"YNL191W"	"DUG3"
"P53871"	"GO:0006541"	"glutamine metabolic process"	"YNL191W"	"DUG3"
"P53871"	"GO:0005737"	"cytoplasm"	"YNL191W"	"DUG3"
"P07702"	"GO:0004043"	"L-aminoadipate-semialdehyde dehydrogenase activity"	"YBR115C"	"LYS2"
"P07702"	"GO:0009085"	"lysine biosynthetic process"	"YBR115C"	"LYS2"
"P07702"	"GO:0003824"	"catalytic activity"	"YBR115C"	"LYS2"
"P07702"	"GO:0031177"	"phosphopantetheine binding"	"YBR115C"	"LYS2"
"P07702"	"GO:0019878"	"lysine biosynthetic process via aminoadipic acid"	"YBR115C"	"LYS2"
"P07702"	"GO:0005737"	"cytoplasm"	"YBR115C"	"LYS2"
"P22855"	"GO:0019309"	"mannose catabolic process"	"YGL156W"	"AMS1"
"P22855"	"GO:0004559"	"alpha-mannosidase activity"	"YGL156W"	"AMS1"
"P22855"	"GO:0009313"	"oligosaccharide catabolic process"	"YGL156W"	"AMS1"
"P22855"	"GO:0006013"	"mannose metabolic process"	"YGL156W"	"AMS1"
"P22855"	"GO:0003824"	"catalytic activity"	"YGL156W"	"AMS1"
"P22855"	"GO:0006517"	"protein deglycosylation"	"YGL156W"	"AMS1"
"P22855"	"GO:0044262"	"cellular carbohydrate metabolic process"	"YGL156W"	"AMS1"
"P22855"	"GO:0005975"	"carbohydrate metabolic process"	"YGL156W"	"AMS1"
"P22855"	"GO:0030246"	"carbohydrate binding"	"YGL156W"	"AMS1"
"P22855"	"GO:0000329"	"fungal-type vacuole membrane"	"YGL156W"	"AMS1"
"P22855"	"GO:0046872"	"metal ion binding"	"YGL156W"	"AMS1"
"P25632"	"GO:0016586"	"RSC-type complex"	"YCR052W"	"RSC6"
"P25632"	"GO:0006337"	"nucleosome disassembly"	"YCR052W"	"RSC6"
"P25632"	"GO:0016584"	"nucleosome positioning"	"YCR052W"	"RSC6"
"P25632"	"GO:0043044"	"ATP-dependent chromatin remodeling"	"YCR052W"	"RSC6"
"P25632"	"GO:0016569"	"covalent chromatin modification"	"YCR052W"	"RSC6"
"P25632"	"GO:0032968"	"positive regulation of transcription elongation from RNA polymerase II promoter"	"YCR052W"	"RSC6"
"P25632"	"GO:0006351"	"transcription, DNA-templated"	"YCR052W"	"RSC6"
"P39744"	"GO:0030690"	"Noc1p-Noc2p complex"	"YOR206W"	"NOC2"
"P39744"	"GO:0030691"	"Noc2p-Noc3p complex"	"YOR206W"	"NOC2"
"P39744"	"GO:0030687"	"preribosome, large subunit precursor"	"YOR206W"	"NOC2"
"P39744"	"GO:0005654"	"nucleoplasm"	"YOR206W"	"NOC2"
"P39744"	"GO:0042273"	"ribosomal large subunit biogenesis"	"YOR206W"	"NOC2"
"P39744"	"GO:0005634"	"nucleus"	"YOR206W"	"NOC2"
"P39744"	"GO:0005730"	"nucleolus"	"YOR206W"	"NOC2"
"P32832"	"GO:0016586"	"RSC-type complex"	"YMR091C"	"NPL6"
"P32832"	"GO:0006337"	"nucleosome disassembly"	"YMR091C"	"NPL6"
"P32832"	"GO:0031490"	"chromatin DNA binding"	"YMR091C"	"NPL6"
"P32832"	"GO:0043044"	"ATP-dependent chromatin remodeling"	"YMR091C"	"NPL6"
"P32832"	"GO:0016569"	"covalent chromatin modification"	"YMR091C"	"NPL6"
"P32832"	"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"YMR091C"	"NPL6"
"P32832"	"GO:0006355"	"regulation of transcription, DNA-templated"	"YMR091C"	"NPL6"
"A0A023PXQ4"	"GO:0016021"	"integral component of membrane"	"YMR173W-A"	""
"P47143"	"GO:0006169"	"adenosine salvage"	"YJR105W"	"ADO1"
"P47143"	"GO:0004001"	"adenosine kinase activity"	"YJR105W"	"ADO1"
"P47143"	"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	"YJR105W"	"ADO1"
"P47143"	"GO:0006144"	"purine nucleobase metabolic process"	"YJR105W"	"ADO1"
"P47143"	"GO:0044209"	"AMP salvage"	"YJR105W"	"ADO1"
"P47143"	"GO:0006166"	"purine ribonucleoside salvage"	"YJR105W"	"ADO1"
"P47143"	"GO:0005524"	"ATP binding"	"YJR105W"	"ADO1"
"P47143"	"GO:0005829"	"cytosol"	"YJR105W"	"ADO1"
"P38753"	"GO:1903319"	"positive regulation of protein maturation"	"YHL002W"	"HSE1"
"P38753"	"GO:0033565"	"ESCRT-0 complex"	"YHL002W"	"HSE1"
"P38753"	"GO:0071985"	"multivesicular body sorting pathway"	"YHL002W"	"HSE1"
"P38753"	"GO:0019904"	"protein domain specific binding"	"YHL002W"	"HSE1"
"P38753"	"GO:0010008"	"endosome membrane"	"YHL002W"	"HSE1"
"P38753"	"GO:1904669"	"ATP export"	"YHL002W"	"HSE1"
"P38753"	"GO:0009306"	"protein secretion"	"YHL002W"	"HSE1"
"P38753"	"GO:0046982"	"protein heterodimerization activity"	"YHL002W"	"HSE1"
"P38753"	"GO:0005768"	"endosome"	"YHL002W"	"HSE1"
"P38753"	"GO:0006886"	"intracellular protein transport"	"YHL002W"	"HSE1"
"P38753"	"GO:0043130"	"ubiquitin binding"	"YHL002W"	"HSE1"
"P38753"	"GO:0045324"	"late endosome to vacuole transport"	"YHL002W"	"HSE1"
"P38753"	"GO:0006623"	"protein targeting to vacuole"	"YHL002W"	"HSE1"
"P38753"	"GO:0005515"	"protein binding"	"YHL002W"	"HSE1"
"Q08811"	"GO:0016021"	"integral component of membrane"	"YOR345C"	""
"Q08965"	"GO:0034511"	"U3 snoRNA binding"	"YPL217C"	"BMS1"
"Q08965"	"GO:0030686"	"90S preribosome"	"YPL217C"	"BMS1"
"Q08965"	"GO:0000472"	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"YPL217C"	"BMS1"
"Q08965"	"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"YPL217C"	"BMS1"
"Q08965"	"GO:0042254"	"ribosome biogenesis"	"YPL217C"	"BMS1"
"Q08965"	"GO:0003924"	"GTPase activity"	"YPL217C"	"BMS1"
"Q08965"	"GO:0005525"	"GTP binding"	"YPL217C"	"BMS1"
"Q08965"	"GO:0031167"	"rRNA methylation"	"YPL217C"	"BMS1"
"Q08965"	"GO:0005654"	"nucleoplasm"	"YPL217C"	"BMS1"
"Q08965"	"GO:0005634"	"nucleus"	"YPL217C"	"BMS1"
"Q08965"	"GO:0005730"	"nucleolus"	"YPL217C"	"BMS1"
"Q08965"	"GO:0005524"	"ATP binding"	"YPL217C"	"BMS1"
"Q08965"	"GO:0005737"	"cytoplasm"	"YPL217C"	"BMS1"
"P10964"	"GO:1990841"	"promoter-specific chromatin binding"	"YOR341W"	"RPA190"
"P10964"	"GO:0003899"	"DNA-directed 5'-3' RNA polymerase activity"	"YOR341W"	"RPA190"
"P10964"	"GO:0042790"	"nucleolar large rRNA transcription by RNA polymerase I"	"YOR341W"	"RPA190"
"P10964"	"GO:0005736"	"RNA polymerase I complex"	"YOR341W"	"RPA190"
"P10964"	"GO:0001054"	"RNA polymerase I activity"	"YOR341W"	"RPA190"
"P10964"	"GO:0042254"	"ribosome biogenesis"	"YOR341W"	"RPA190"
"P10964"	"GO:0006360"	"transcription by RNA polymerase I"	"YOR341W"	"RPA190"
"P10964"	"GO:0003677"	"DNA binding"	"YOR341W"	"RPA190"
"P10964"	"GO:0008270"	"zinc ion binding"	"YOR341W"	"RPA190"
"P10964"	"GO:0006351"	"transcription, DNA-templated"	"YOR341W"	"RPA190"
"P10964"	"GO:0005730"	"nucleolus"	"YOR341W"	"RPA190"
"P10964"	"GO:0042025"	"host cell nucleus"	"YOR341W"	"RPA190"
"Q05672"	"GO:1990115"	"RNA polymerase III assembly"	"YDL189W"	"RBS1"
"Q05672"	"GO:0006012"	"galactose metabolic process"	"YDL189W"	"RBS1"
"Q05672"	"GO:0003676"	"nucleic acid binding"	"YDL189W"	"RBS1"
"Q05672"	"GO:0003723"	"RNA binding"	"YDL189W"	"RBS1"
"Q05672"	"GO:0005634"	"nucleus"	"YDL189W"	"RBS1"
"Q05672"	"GO:0005737"	"cytoplasm"	"YDL189W"	"RBS1"
"O13540"	"GO:0016021"	"integral component of membrane"	"YLR279W"	""
"P0CL34"	"GO:0016021"	"integral component of membrane"	"YHR219C-A"	""
"P0CL35"	"GO:0016021"	"integral component of membrane"	"YHR219C-A"	""
"P0CL36"	"GO:0016021"	"integral component of membrane"	"YHR219C-A"	""
"P87262"	"GO:0005840"	"ribosome"	"YER056C-A"	"RPL34A"
"P87262"	"GO:0042254"	"ribosome biogenesis"	"YER056C-A"	"RPL34A"
"P87262"	"GO:0030687"	"preribosome, large subunit precursor"	"YER056C-A"	"RPL34A"
"P87262"	"GO:0006412"	"translation"	"YER056C-A"	"RPL34A"
"P87262"	"GO:0002181"	"cytoplasmic translation"	"YER056C-A"	"RPL34A"
"P87262"	"GO:0003723"	"RNA binding"	"YER056C-A"	"RPL34A"
"P87262"	"GO:0022625"	"cytosolic large ribosomal subunit"	"YER056C-A"	"RPL34A"
"P87262"	"GO:0003735"	"structural constituent of ribosome"	"YER056C-A"	"RPL34A"
"Q03220"	"GO:0004651"	"polynucleotide 5'-phosphatase activity"	"YMR180C"	"CTL1"
"Q03220"	"GO:0031533"	"mRNA cap methyltransferase complex"	"YMR180C"	"CTL1"
"Q03220"	"GO:0006370"	"7-methylguanosine mRNA capping"	"YMR180C"	"CTL1"
"Q03220"	"GO:0005634"	"nucleus"	"YMR180C"	"CTL1"
"Q03220"	"GO:0005737"	"cytoplasm"	"YMR180C"	"CTL1"
"P50947"	"GO:0010507"	"negative regulation of autophagy"	"YNL097C"	"PHO23"
"P50947"	"GO:0000118"	"histone deacetylase complex"	"YNL097C"	"PHO23"
"P50947"	"GO:0061186"	"negative regulation of silent mating-type cassette heterochromatin assembly"	"YNL097C"	"PHO23"
"P50947"	"GO:0016479"	"negative regulation of transcription by RNA polymerase I"	"YNL097C"	"PHO23"
"P50947"	"GO:0033698"	"Rpd3L complex"	"YNL097C"	"PHO23"
"P50947"	"GO:0061188"	"negative regulation of ribosomal DNA heterochromatin assembly"	"YNL097C"	"PHO23"
"P50947"	"GO:0031939"	"negative regulation of chromatin silencing at telomere"	"YNL097C"	"PHO23"
"P50947"	"GO:2000219"	"positive regulation of invasive growth in response to glucose limitation"	"YNL097C"	"PHO23"
"P50947"	"GO:2001159"	"regulation of protein localization by the Cvt pathway"	"YNL097C"	"PHO23"
"P50947"	"GO:0061408"	"positive regulation of transcription from RNA polymerase II promoter in response to heat stress"	"YNL097C"	"PHO23"
"P50947"	"GO:0006325"	"chromatin organization"	"YNL097C"	"PHO23"
"P50947"	"GO:0016569"	"covalent chromatin modification"	"YNL097C"	"PHO23"
"P50947"	"GO:0000122"	"negative regulation of transcription by RNA polymerase II"	"YNL097C"	"PHO23"
"P50947"	"GO:0045944"	"positive regulation of transcription by RNA polymerase II"	"YNL097C"	"PHO23"
"P50947"	"GO:0035064"	"methylated histone binding"	"YNL097C"	"PHO23"
"P50947"	"GO:0006351"	"transcription, DNA-templated"	"YNL097C"	"PHO23"
"P50947"	"GO:0046872"	"metal ion binding"	"YNL097C"	"PHO23"
"P48813"	"GO:0015193"	"L-proline transmembrane transporter activity"	"YDR508C"	"GNP1"
"P48813"	"GO:0015171"	"amino acid transmembrane transporter activity"	"YDR508C"	"GNP1"
"P48813"	"GO:0006865"	"amino acid transport"	"YDR508C"	"GNP1"
"P48813"	"GO:0031966"	"mitochondrial membrane"	"YDR508C"	"GNP1"
"P48813"	"GO:0016020"	"membrane"	"YDR508C"	"GNP1"
"P48813"	"GO:0005886"	"plasma membrane"	"YDR508C"	"GNP1"
"P48813"	"GO:0016021"	"integral component of membrane"	"YDR508C"	"GNP1"
"P48813"	"GO:0055085"	"transmembrane transport"	"YDR508C"	"GNP1"
"P38775"	"GO:0016021"	"integral component of membrane"	"YHR045W"	""
"P53317"	"GO:0030686"	"90S preribosome"	"YGR251W"	"NOP19"
"P53317"	"GO:0000472"	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"YGR251W"	"NOP19"
"P53317"	"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"YGR251W"	"NOP19"
"P53317"	"GO:0000447"	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"YGR251W"	"NOP19"
"P53317"	"GO:0042274"	"ribosomal small subunit biogenesis"	"YGR251W"	"NOP19"
"P53317"	"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"YGR251W"	"NOP19"
"P53317"	"GO:0005654"	"nucleoplasm"	"YGR251W"	"NOP19"
"P53317"	"GO:0005634"	"nucleus"	"YGR251W"	"NOP19"
"P53317"	"GO:0005730"	"nucleolus"	"YGR251W"	"NOP19"
"P10664"	"GO:0005840"	"ribosome"	"YBR031W"	"RPL4A"
"P10664"	"GO:0006412"	"translation"	"YBR031W"	"RPL4A"
"P10664"	"GO:0002181"	"cytoplasmic translation"	"YBR031W"	"RPL4A"
"P10664"	"GO:0003723"	"RNA binding"	"YBR031W"	"RPL4A"
"P10664"	"GO:0022625"	"cytosolic large ribosomal subunit"	"YBR031W"	"RPL4A"
"P10664"	"GO:0005634"	"nucleus"	"YBR031W"	"RPL4A"
"P10664"	"GO:0003735"	"structural constituent of ribosome"	"YBR031W"	"RPL4A"
"P36527"	"GO:0005762"	"mitochondrial large ribosomal subunit"	"YDR462W"	"MRPL28"
"P36527"	"GO:0032543"	"mitochondrial translation"	"YDR462W"	"MRPL28"
"P36527"	"GO:0003735"	"structural constituent of ribosome"	"YDR462W"	"MRPL28"
"Q06508"	"GO:0003841"	"1-acylglycerol-3-phosphate O-acyltransferase activity"	"YPR139C"	"LOA1"
"Q06508"	"GO:0035356"	"cellular triglyceride homeostasis"	"YPR139C"	"LOA1"
"Q06508"	"GO:0042171"	"lysophosphatidic acid acyltransferase activity"	"YPR139C"	"LOA1"
"Q06508"	"GO:0034389"	"lipid droplet organization"	"YPR139C"	"LOA1"
"Q06508"	"GO:0006629"	"lipid metabolic process"	"YPR139C"	"LOA1"
"Q06508"	"GO:0005811"	"lipid droplet"	"YPR139C"	"LOA1"
"Q06508"	"GO:0005783"	"endoplasmic reticulum"	"YPR139C"	"LOA1"
"Q06508"	"GO:0005789"	"endoplasmic reticulum membrane"	"YPR139C"	"LOA1"
"Q06508"	"GO:0016021"	"integral component of membrane"	"YPR139C"	"LOA1"
"Q06214"	"GO:0006364"	"rRNA processing"	"YPR169W"	"JIP5"
"Q06214"	"GO:0042273"	"ribosomal large subunit biogenesis"	"YPR169W"	"JIP5"
"Q06214"	"GO:0005730"	"nucleolus"	"YPR169W"	"JIP5"
"Q06214"	"GO:0005515"	"protein binding"	"YPR169W"	"JIP5"
"Q08974"	"GO:0007049"	"cell cycle"	"YPL257W"	""
"Q08974"	"GO:0016021"	"integral component of membrane"	"YPL257W"	""
"Q99316"	"GO:0034976"	"response to endoplasmic reticulum stress"	"YOL088C"	"MPD2"
"Q99316"	"GO:0003756"	"protein disulfide isomerase activity"	"YOL088C"	"MPD2"
"Q99316"	"GO:0015035"	"protein disulfide oxidoreductase activity"	"YOL088C"	"MPD2"
"Q99316"	"GO:0006457"	"protein folding"	"YOL088C"	"MPD2"
"Q99316"	"GO:0005783"	"endoplasmic reticulum"	"YOL088C"	"MPD2"
"Q99316"	"GO:0045454"	"cell redox homeostasis"	"YOL088C"	"MPD2"
"P41805"	"GO:0005840"	"ribosome"	"YLR075W"	"RPL10"
"P41805"	"GO:0006415"	"translational termination"	"YLR075W"	"RPL10"
"P41805"	"GO:0000027"	"ribosomal large subunit assembly"	"YLR075W"	"RPL10"
"P41805"	"GO:0006412"	"translation"	"YLR075W"	"RPL10"
"P41805"	"GO:0002181"	"cytoplasmic translation"	"YLR075W"	"RPL10"
"P41805"	"GO:0003723"	"RNA binding"	"YLR075W"	"RPL10"
"P41805"	"GO:0022625"	"cytosolic large ribosomal subunit"	"YLR075W"	"RPL10"
"P41805"	"GO:0003735"	"structural constituent of ribosome"	"YLR075W"	"RPL10"
"Q04511"	"GO:0071406"	"cellular response to methylmercury"	"YML088W"	"UFO1"
"Q04511"	"GO:0030674"	"protein-macromolecule adaptor activity"	"YML088W"	"UFO1"
"Q04511"	"GO:0006974"	"cellular response to DNA damage stimulus"	"YML088W"	"UFO1"
"Q04511"	"GO:0016567"	"protein ubiquitination"	"YML088W"	"UFO1"
"Q04511"	"GO:0019005"	"SCF ubiquitin ligase complex"	"YML088W"	"UFO1"
"Q04511"	"GO:0031146"	"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process"	"YML088W"	"UFO1"
"Q04511"	"GO:0005634"	"nucleus"	"YML088W"	"UFO1"
"Q04511"	"GO:0005737"	"cytoplasm"	"YML088W"	"UFO1"
"Q04511"	"GO:0005515"	"protein binding"	"YML088W"	"UFO1"
"P40553"	"GO:0016209"	"antioxidant activity"	"YIL010W"	"DOT5"
"P40553"	"GO:0055114"	"oxidation-reduction process"	"YIL010W"	"DOT5"
"P40553"	"GO:0034599"	"cellular response to oxidative stress"	"YIL010W"	"DOT5"
"P40553"	"GO:0016491"	"oxidoreductase activity"	"YIL010W"	"DOT5"
"P40553"	"GO:0000781"	"chromosome, telomeric region"	"YIL010W"	"DOT5"
"P40553"	"GO:0005634"	"nucleus"	"YIL010W"	"DOT5"
"P40553"	"GO:0006355"	"regulation of transcription, DNA-templated"	"YIL010W"	"DOT5"
"P40553"	"GO:0006351"	"transcription, DNA-templated"	"YIL010W"	"DOT5"
"P40553"	"GO:0008379"	"thioredoxin peroxidase activity"	"YIL010W"	"DOT5"
"P40553"	"GO:0045454"	"cell redox homeostasis"	"YIL010W"	"DOT5"
"Q03976"	"GO:0032543"	"mitochondrial translation"	"YDR175C"	"RSM24"
"Q03976"	"GO:0003735"	"structural constituent of ribosome"	"YDR175C"	"RSM24"
"Q03976"	"GO:0005763"	"mitochondrial small ribosomal subunit"	"YDR175C"	"RSM24"
"Q12345"	"GO:0042766"	"nucleosome mobilization"	"YLR052W"	"IES3"
"Q12345"	"GO:0000723"	"telomere maintenance"	"YLR052W"	"IES3"
"Q12345"	"GO:0000722"	"telomere maintenance via recombination"	"YLR052W"	"IES3"
"Q12345"	"GO:0031011"	"Ino80 complex"	"YLR052W"	"IES3"
"Q12345"	"GO:0000781"	"chromosome, telomeric region"	"YLR052W"	"IES3"
"Q12345"	"GO:0006348"	"chromatin silencing at telomere"	"YLR052W"	"IES3"
"Q12345"	"GO:0006351"	"transcription, DNA-templated"	"YLR052W"	"IES3"
"Q02202"	"GO:0071555"	"cell wall organization"	"YKR004C"	"ECM9"
"P27929"	"GO:0015935"	"small ribosomal subunit"	"YNL137C"	"NAM9"
"P27929"	"GO:0045903"	"positive regulation of translational fidelity"	"YNL137C"	"NAM9"
"P27929"	"GO:0006412"	"translation"	"YNL137C"	"NAM9"
"P27929"	"GO:0003723"	"RNA binding"	"YNL137C"	"NAM9"
"P27929"	"GO:0019843"	"rRNA binding"	"YNL137C"	"NAM9"
"P27929"	"GO:0032543"	"mitochondrial translation"	"YNL137C"	"NAM9"
"P27929"	"GO:0003735"	"structural constituent of ribosome"	"YNL137C"	"NAM9"
"P27929"	"GO:0005763"	"mitochondrial small ribosomal subunit"	"YNL137C"	"NAM9"
"P42884"	"GO:0018456"	"aryl-alcohol dehydrogenase (NAD+) activity"	"YNL331C"	"AAD14"
"P42884"	"GO:0006081"	"cellular aldehyde metabolic process"	"YNL331C"	"AAD14"
"D6VTK4"	"GO:0031139"	"positive regulation of conjugation with cellular fusion"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0004934"	"mating-type alpha-factor pheromone receptor activity"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0005550"	"pheromone binding"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0038038"	"G protein-coupled receptor homodimeric complex"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0030031"	"cell projection assembly"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0035624"	"receptor transactivation"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0007186"	"G protein-coupled receptor signaling pathway"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0051260"	"protein homooligomerization"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0000750"	"pheromone-dependent signal transduction involved in conjugation with cellular fusion"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0000755"	"cytogamy"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0016020"	"membrane"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0005887"	"integral component of plasma membrane"	"YFL026W"	"STE2"
"D6VTK4"	"GO:0004932"	"mating-type factor pheromone receptor activity"	"YFL026W"	"STE2"
"P38268"	"GO:0016021"	"integral component of membrane"	"YBR116C"	""
"P47163"	"GO:0018023"	"peptidyl-lysine trimethylation"	"YJR129C"	"EFM3"
"P47163"	"GO:0016279"	"protein-lysine N-methyltransferase activity"	"YJR129C"	"EFM3"
"P47163"	"GO:0005737"	"cytoplasm"	"YJR129C"	"EFM3"
"P32583"	"GO:0006913"	"nucleocytoplasmic transport"	"YKR092C"	"SRP40"
"P32583"	"GO:0005730"	"nucleolus"	"YKR092C"	"SRP40"
"Q04007"	"GO:0015031"	"protein transport"	"YDR186C"	"SND1"
"Q04007"	"GO:0005737"	"cytoplasm"	"YDR186C"	"SND1"
"Q03630"	"GO:0065009"	"regulation of molecular function"	"YML077W"	"BET5"
"Q03630"	"GO:1990070"	"TRAPPI protein complex"	"YML077W"	"BET5"
"Q03630"	"GO:1990071"	"TRAPPII protein complex"	"YML077W"	"BET5"
"Q03630"	"GO:0006914"	"autophagy"	"YML077W"	"BET5"
"Q03630"	"GO:0016192"	"vesicle-mediated transport"	"YML077W"	"BET5"
"Q03630"	"GO:1990072"	"TRAPPIII protein complex"	"YML077W"	"BET5"
"Q03630"	"GO:0006888"	"endoplasmic reticulum to Golgi vesicle-mediated transport"	"YML077W"	"BET5"
"Q03630"	"GO:0000407"	"phagophore assembly site"	"YML077W"	"BET5"
"Q03630"	"GO:0005783"	"endoplasmic reticulum"	"YML077W"	"BET5"
"Q03630"	"GO:0030008"	"TRAPP complex"	"YML077W"	"BET5"
"P26725"	"GO:0000026"	"alpha-1,2-mannosyltransferase activity"	"YJL139C"	"YUR1"
"P26725"	"GO:0000032"	"cell wall mannoprotein biosynthetic process"	"YJL139C"	"YUR1"
"P26725"	"GO:0000139"	"Golgi membrane"	"YJL139C"	"YUR1"
"P26725"	"GO:0006487"	"protein N-linked glycosylation"	"YJL139C"	"YUR1"
