Accession	Description	PrimaryGeneName	GeneName	repl1_g_per_gDW	repl2_g_per_gDW	repl3_g_per_gDW
O13711	Uncharacterized protein C14C4.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC14C4.04 PE=4 SV=1		SPAC14C4.04	2.175923681606e-05	2.52086046190877e-05	2.00144666335919e-05
O13712	Meiotically up-regulated gene 61 protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug61 PE=1 SV=1	mug61	SPAC14C4.05c	9.36621804897513e-06	1.0600054410505e-05	8.58023305579671e-06
O13713	Nuclear polyadenylated RNA-binding protein nab2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nab2 PE=3 SV=1	nab2	SPAC14C4.06c	4.07771801889999e-06	4.92828864537074e-06	3.8339108587616e-06
O13714	Uncharacterized membrane protein C14C4.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC14C4.07 PE=1 SV=1		SPAC14C4.07	4.30936014222498e-05	5.31612671789955e-05	4.4081992348187e-05
O13716	Glucan endo-1,3-alpha-glucosidase agn1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=agn1 PE=1 SV=2	agn1	SPAC14C4.09	2.62897754318897e-06	2.90907299373533e-06	2.33310905081898e-06
O13718	Vacuolar transporter chaperone 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vtc2 PE=1 SV=1	vtc2	SPAC14C4.11	9.5098538241733e-05	0.00010634610291555	8.49571079578553e-05
O13719	SWIRM domain-containing protein laf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=laf1 PE=1 SV=1	laf1	SPAC14C4.12c	2.77236659437607e-07	2.53327230892115e-07	2.34271432634358e-07
O13722	Transcription initiation factor TFIID subunit 12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=taf12 PE=1 SV=1	taf12	SPAC15A10.02	1.37137912855811e-05	1.67123604071971e-05	1.30364011282867e-05
O13724	Zinc finger protein zpr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=zpr1 PE=3 SV=1	zpr1	SPAC15A10.04c	5.13550095477936e-05	6.09421359182446e-05	4.938438239566e-05
O13725	NAD(P)H-hydrate epimerase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug182 PE=1 SV=1	mug182	SPAC15A10.05c	5.4616614701563e-06	6.74808899529662e-06	4.78708043204141e-06
O13726	Uncharacterized Na(+)/H(+) antiporter C15A10.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC15A10.06 PE=1 SV=3		SPAC15A10.06	1.25508749392849e-05	1.30781600843826e-05	1.09175401885788e-05
O13727	Uncharacterized protein C15A10.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC15A10.07 PE=4 SV=2		SPAC15A10.07	2.19016333956057e-06	2.95170526631069e-06	2.10348311469488e-06
O13728	Alpha-actinin-like protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ain1 PE=1 SV=1	ain1	SPAC15A10.08	7.83415130573691e-06	9.02081109286164e-06	7.73917136351942e-06
O13731	E3 ubiquitin-protein ligase ubr11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ubr11 PE=3 SV=1	ubr11	SPAC15A10.11	2.16046716227718e-05	2.44246982396368e-05	2.00153376400045e-05
O13733	Protein kinase domain-containing protein ppk3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk3 PE=4 SV=1	ppk3	SPAC15A10.13	4.96825366977464e-06	5.98201164684256e-06	4.83033485338421e-06
O13734	Shugoshin-2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sgo2 PE=1 SV=1	sgo2	SPAC15A10.15	6.97190216264764e-06	7.6677939211996e-06	6.37760383948755e-06
O13735	Actin-interacting protein 3 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fat1 PE=1 SV=2	fat1	SPAC15A10.16 SPAC15E1.01	2.03145083578213e-05	2.33207789349462e-05	1.8186630102229e-05
O13736	Actin cytoskeleton-regulatory complex protein sla1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sla1 PE=1 SV=1	sla1	SPAC16E8.01	4.62722618278922e-05	5.50525047528602e-05	4.24761843415474e-05
O13739	Probable chorismate mutase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.04c PE=3 SV=1		SPAC16E8.04c	9.21062029196589e-06	1.1213182702166e-05	8.40126127322688e-06
O13741	Nucleolar protein 12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nop12 PE=1 SV=1	nop12	SPAC16E8.06c	2.49370476424688e-05	2.88930824248209e-05	2.34274153429339e-05
O13742	V-type proton ATPase subunit a OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vph1 PE=3 SV=2	vph1	SPAC16E8.07c	0.000110347306794608	0.000125354920955484	9.86948819128643e-05
O13743	Uncharacterized protein C16E8.08 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.08 PE=1 SV=1		SPAC16E8.08	2.88464829017605e-06	3.21430921367846e-06	2.69283173535134e-06
O13744	37S ribosomal protein S7, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rsm7 PE=1 SV=2	rsm7	SPAC16E8.10c	9.51209207658208e-06	1.08529272734701e-05	8.69481968985528e-06
O13745	General transcription and DNA repair factor IIH subunit tfb1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tfb1 PE=1 SV=2	tfb1	SPAC16E8.11c	4.91550546553639e-06	5.34832345805781e-06	4.40258931069502e-06
O13747	RING finger protein ETP1 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.13 PE=3 SV=1		SPAC16E8.13	5.23584470476116e-06	6.0763277418423e-06	5.11026337919607e-06
O13748	Alpha N-terminal protein methyltransferase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tae1 PE=3 SV=1	tae1	SPAC16E8.14c	8.56043896275607e-06	8.74663066175256e-06	8.13952514334662e-06
O13749	Transcription initiation factor IIB OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sua7 PE=3 SV=1	sua7	SPAC16E8.16	2.33110102879992e-06	2.71089753638705e-06	2.15584864728268e-06
O13750	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.17c PE=3 SV=1		SPAC16E8.17c	1.51654719270184e-05	1.8749521872185e-05	1.42979883503604e-05
O13752	Uncharacterized TLC domain-containing protein C17A2.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17A2.02c PE=4 SV=1		SPAC17A2.02c	7.93699470918171e-05	0.000100379994623394	7.28586062291579e-05
O13753	V-type proton ATPase subunit d OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vma6 PE=3 SV=1	vma6	SPAC17A2.03c	6.68896230659723e-05	7.29659505490981e-05	6.03259045242569e-05
O13754	Hsp70/Hsp90 co-chaperone cns1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cns1 PE=3 SV=1	cns1	SPAC17A2.04c	9.80617793882192e-06	1.13461338665263e-05	9.23998035000351e-06
O13755	Fumarate reductase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=osm1 PE=3 SV=1	osm1	SPAC17A2.05	2.79363643247747e-05	3.27127939425344e-05	2.62883202885629e-05
O13759	RNA-binding post-transcriptional regulator csx1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=csx1 PE=1 SV=1	csx1	SPAC17A2.09c	1.2557876881615e-05	1.44032361566082e-05	1.20448484143223e-05
O13764	Peroxisomal ATPase pex6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pex6 PE=3 SV=1	pex6	SPAC17A5.01	4.86026721182598e-06	5.46488234184048e-06	4.47031520094007e-06
O13765	Lariat debranching enzyme OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dbr1 PE=3 SV=2	dbr1	SPAC17A5.02c	5.0997309994417e-06	5.76464238787091e-06	4.60933904274874e-06
O13768	General transcription and DNA repair factor IIH helicase subunit XPB OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ptr8 PE=1 SV=1	ptr8	SPAC17A5.06	2.36592441658082e-06	2.59770650974077e-06	2.14528937060673e-06
O13769	Ubiquitin-like-specific protease 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ulp2 PE=1 SV=2	ulp2	SPAC17A5.07c	1.45607183439529e-06	1.5339879662272e-06	1.44297060397623e-06
O13771	Uncharacterized protein C17A5.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17A5.09c PE=1 SV=1		SPAC17A5.09c	1.70629090742564e-06	2.10501957331289e-06	1.53666911419522e-06
O13773	UBA domain-containing protein 7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ucp7 PE=4 SV=1	ucp7	SPAC17A5.12	1.12659954514359e-05	1.29086448483861e-05	1.04466432338883e-05
O13774	GTP cyclohydrolase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17A5.13 PE=1 SV=1		SPAC17A5.13	1.14090588902919e-05	1.28111164349283e-05	1.04626109935952e-05
O13775	Probable glutamate--tRNA ligase, cytoplasmic OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gus1 PE=1 SV=1	gus1	SPAC17A5.15c	0.000156296384628543	0.000184020753124042	0.000145309954664205
O13776	Ubp5-interacting protein ftp105 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ftp105 PE=1 SV=2	ftp105	SPAC17A5.16	7.87673589196048e-06	9.25662667755529e-06	7.19964554401574e-06
O13777	Uncharacterized protein C1610.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1610.01 PE=4 SV=1		SPAC1610.01 SPAC17A5.17	7.55097059935732e-06	8.73238885126162e-06	6.98162962660583e-06
O13779	Putative metal ion transporter C17A12.14 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17A2.14 PE=1 SV=4		SPAC17A2.14 SPAC17G6.01	1.11441315484609e-05	1.23582131323089e-05	1.07235584618472e-05
O13781	Uncharacterized protein C17G6.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17G6.03 PE=3 SV=1		SPAC17G6.03	1.0407905760941e-05	1.0884491085618e-05	9.86173664031757e-06
O13782	Protein farnesyltransferase subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cpp1 PE=1 SV=1	cpp1	SPAC17G6.04c	2.35354707954743e-06	2.73380586929491e-06	2.16732573190648e-06
O13783	Vacuolar protein-sorting protein bro1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bro1 PE=3 SV=1	bro1	SPAC17G6.05c	1.41782922569677e-05	1.64909733035752e-05	1.31724180599118e-05
O13784	40S ribosomal protein S24-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps2401 PE=3 SV=3	rps2401	SPAC17G6.06	6.63120774043763e-05	7.52125155993153e-05	6.03180351300257e-05
O13785	Protein transport protein use1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=use1 PE=3 SV=1	use1	SPAC17G6.07c	2.64758682243239e-06	2.92424315594335e-06	2.42265258689371e-06
O13786	Vacuolar segregation protein pep7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pep7 PE=3 SV=1	pep7	SPAC17G6.08	4.9901592516921e-07	5.33995393181347e-07	4.35941819118344e-07
O13787	Translocation protein sec62 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec62 PE=3 SV=1	sec62	SPAC17G6.09	3.62808873848095e-05	4.34165866571373e-05	3.47159725310804e-05
O13788	SWI/SNF and RSC complexes subunit ssr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ssr1 PE=1 SV=1	ssr1	SPAC17G6.10	2.8629703881371e-05	3.38093180824603e-05	2.70594811274326e-05
O13789	Uncharacterized beta-glucan synthesis-associated protein C17G6.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17G6.11c PE=3 SV=1		SPAC17G6.11c	1.5431552300586e-05	1.76997931725807e-05	1.45890877763696e-05
O13790	Cullin-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cul1 PE=1 SV=1	cul1	SPAC17G6.12	1.45203162846467e-05	1.6637465087992e-05	1.3367549892041e-05
O13791	Protein slt1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=slt1 PE=1 SV=3	slt1	SPAC17G6.13	2.64552705759806e-05	2.98622804030177e-05	2.51417868417498e-05
O13792	ATP-dependent RNA helicase uap56 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uap56 PE=1 SV=3	uap56	SPAC17G6.14c	0.000120725136835378	0.000143498707118812	0.000111051262630697
O13793	Sideroflexin fsf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fsf1 PE=3 SV=2	fsf1	SPAC17G6.15c	2.57212808763778e-05	2.98913350941145e-05	2.38033179009331e-05
O13794	Endoribonuclease ysh1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ysh1 PE=3 SV=2	ysh1	SPAC17G6.16c	8.17327948951583e-06	9.61446969260974e-06	7.61038267798583e-06
O13795	Protein pof8 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pof8 PE=1 SV=1	pof8	SPAC17G6.17	3.31559371618696e-06	3.83445841532407e-06	3.06566734367241e-06
O13796	Ribosome quality control complex subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rqc1 PE=1 SV=2	rqc1	SPAC1142.01 SPAC17G6.18	8.13150215266402e-06	9.40225479274583e-06	7.85089328999472e-06
O13797	Small glutamine-rich tetratricopeptide repeat-containing protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sgt2 PE=3 SV=1	sgt2	SPAC1142.02c SPAC17G6.19c	9.61859108193595e-05	0.000113243704375008	8.90150651969131e-05
O13798	Caffeine-induced protein 16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cid16 PE=4 SV=1	cid16	SPAC17H9.01	7.47824609869261e-07	8.87974650825367e-07	7.1005329672861e-07
O13799	Uncharacterized helicase C17H9.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.02 PE=1 SV=1		SPAC17H9.02	8.34324589977304e-06	9.54000981522343e-06	7.74572565245161e-06
O13801	Uncharacterized RNA-binding protein C17H9.04c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.04c PE=1 SV=1		SPAC17H9.04c	3.62737284746391e-05	4.14813187282095e-05	3.36888827945633e-05
O13802	Probable rRNA-processing protein ebp2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ebp2 PE=1 SV=1	ebp2	SPAC17H9.05	8.8273592110078e-06	9.64359622309533e-06	7.87964548150381e-06
O13804	Uncharacterized protein C17H9.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.07 PE=4 SV=1		SPAC17H9.07	5.90395656657414e-06	6.99078384926259e-06	5.58255895484905e-06
O13807	DNA damage-binding protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ddb1 PE=1 SV=1	ddb1	SPAC17H9.10c	3.96541963736049e-06	4.52966406689727e-06	3.80387259244506e-06
O13808	Actin-depolymerizing factor gmf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gmf1 PE=3 SV=1	gmf1	SPAC17H9.11	1.20404203555791e-05	1.43904017370989e-05	1.09308272018706e-05
O13809	Uncharacterized FAD-binding protein C17H9.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.12c PE=3 SV=1		SPAC17H9.12c	3.49320523031912e-05	3.92989411202687e-05	3.13388444468922e-05
O13810	Probable glutamate 5-kinase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.13c PE=3 SV=1		SPAC17H9.13c	1.78428238437958e-05	2.0525865934211e-05	1.6346409138832e-05
O13811	Protein disulfide-isomerase C17H9.14c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.14c PE=3 SV=1		SPAC17H9.14c	0.000136179183568983	0.000158293958675781	0.00012397314749462
O13813	Mitochondrial import receptor subunit tom22 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tom22 PE=3 SV=1	tom22	SPAC17H9.16	2.93918783419528e-05	3.40608796238894e-05	2.69527011866959e-05
O13816	Cohesin subunit psc3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=psc3 PE=1 SV=3	psc3	SPAC17H9.20 SPAC607.01	7.06143047022787e-06	7.98489056374169e-06	6.41671585567018e-06
O13818	Uncharacterized PH domain-containing protein C19A8.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.02 PE=4 SV=1		SPAC19A8.02	5.36379303917351e-06	5.8143208636649e-06	4.84997631833678e-06
O13819	Phosphoinositide 3-phosphatase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.03 PE=3 SV=1		SPAC19A8.03	7.74847322159015e-06	8.41397158174282e-06	6.66907040927814e-06
O13820	Cytochrome P450 61 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=erg5 PE=1 SV=3	erg5	SPAC19A8.04	9.40390985409031e-05	0.000107207462956067	8.45839219221349e-05
O13821	Vacuolar protein sorting-associated protein 27 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sst4 PE=3 SV=1	sst4	SPAC19A8.05c	5.50500202878265e-06	6.5030064381434e-06	5.23007515352337e-06
O13822	Uncharacterized oxidoreductase C19A8.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.06 PE=3 SV=1		SPAC19A8.06	7.26570597970456e-06	8.72692990545629e-06	6.81661308369017e-06
O13823	U3 small nucleolar ribonucleoprotein protein imp4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=imp4 PE=3 SV=1	imp4	SPAC19A8.07c	1.23857086057268e-05	1.39913339218067e-05	1.11862307060994e-05
O13824	Nonsense-mediated mRNA decay protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=upf2 PE=1 SV=1	upf2	SPAC19A8.08	4.05861201147461e-06	4.57406791448293e-06	3.63394379372198e-06
O13825	Protein transport protein yos1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=yos1 PE=3 SV=1	yos1	SPAC19A8.09	3.30944931184313e-06	3.92206532812116e-06	2.82636642400483e-06
O13827	Uncharacterized protein C19A8.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.11c PE=1 SV=1		SPAC19A8.11c	6.14674787341522e-06	6.67602439287299e-06	5.36396808470261e-06
O13828	mRNA decapping complex subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dcp2 PE=1 SV=1	dcp2	SPAC19A8.12	1.089350308465e-05	1.22230860253774e-05	9.24958982869175e-06
O13829	U1 small nuclear ribonucleoprotein 70 kDa homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=usp101 PE=1 SV=1	usp101	SPAC19A8.13	7.13235034798545e-06	7.36514989561852e-06	6.61189154171572e-06
O13830	Probable peptidyl-tRNA hydrolase 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.14 PE=1 SV=1		SPAC19A8.14	7.39324972626829e-06	8.65673105521678e-06	7.10518270052027e-06
O13831	Tryptophan synthase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=trp2 PE=2 SV=1	trp2	SPAC19A8.15	0.000456406541143083	0.000527120298557286	0.000416460155283106
O13833	Terminal uridylyltransferase cid1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cid1 PE=1 SV=2	cid1	SPAC19D5.03	1.57054255649518e-06	1.7315077347151e-06	1.55459489117019e-06
O13834	E3 ubiquitin-protein ligase ptr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ptr1 PE=1 SV=1	ptr1	SPAC19D5.04	4.31119042182941e-05	4.82785164745365e-05	3.94971152330546e-05
O13835	U3 small nucleolar ribonucleoprotein protein imp3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=imp3 PE=3 SV=1	imp3	SPAC19D5.05c	6.53305426597242e-06	7.24340873662226e-06	5.94252226963535e-06
O13836	Decapping nuclease din1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=din1 PE=1 SV=1	din1	SPAC19D5.06c	1.37904290053012e-06	1.50142457320794e-06	1.21673540520293e-06
O13837	4-aminobutyrate aminotransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uga1 PE=1 SV=1	uga1	SPAC19D5.07	6.51802047974941e-07	7.34731870608929e-07	6.10453807423454e-07
O13838	Nucleoporin nup40 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup40 PE=1 SV=1	nup40	SPAC19E9.01c	6.37018634427191e-06	7.95888486383547e-06	5.81535398151035e-06
O13842	Chitin deacetylase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cda1 PE=1 SV=1	cda1	SPAC19G12.03	1.31817831318274e-05	1.4212081180165e-05	1.15398698464007e-05
O13844	Uncharacterized mitochondrial carrier C19G12.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19G12.05 PE=3 SV=1		SPAC19G12.05	5.76863867654342e-05	6.27196831840901e-05	5.29539188587791e-05
O13845	RNA-binding protein rsd1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rsd1 PE=1 SV=2	rsd1	SPAC19G12.07c	4.84341131477727e-06	5.28586577795581e-06	4.49449072480523e-06
O13846	Ceramide very long chain fatty acid hydroxylase scs7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=scs7 PE=3 SV=1	scs7	SPAC19G12.08	4.36023972567458e-05	5.3015373748241e-05	4.0884262839752e-05
O13848	NAD/NADP-dependent indole-3-acetaldehyde reductase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19G12.09 PE=1 SV=1		SPAC19G12.09	4.17051119477895e-05	5.19840825986787e-05	4.06089717761914e-05
O13849	Carboxypeptidase Y OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cpy1 PE=1 SV=1	cpy1	SPAC19G12.10c	0.000167833574053574	0.000191205827085165	0.000157146163588252
O13850	Ubiquinone biosynthesis protein coq9, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=coq9 PE=3 SV=1	coq9	SPAC19G12.11	3.62950885559235e-06	4.34575550605652e-06	3.6027554317367e-06
O13851	Decaprenyl-diphosphate synthase subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dlp1 PE=1 SV=1	dlp1	SPAC19G12.12	9.3782561384683e-06	1.08019218832344e-05	8.69001488860962e-06
O13852	Protection of telomeres protein poz1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=poz1 PE=1 SV=1	poz1	SPAC19G12.13c	1.87614016641819e-06	2.02078687427871e-06	1.79208664071723e-06
O13853	Phosphatidylinositol 4-phosphate 5-kinase its3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=its3 PE=1 SV=3	its3	SPAC19G12.14	4.12000979795204e-06	4.93760305067886e-06	3.75372871247638e-06
O13855	Uncharacterized protein C1A6.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1A6.01c PE=1 SV=3		SPAC1A6.01c SPAC23C4.20c	2.49127721486057e-06	3.46961568596964e-06	2.23905509783864e-06
