Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
O13712	Meiotically up-regulated gene 61 protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug61 PE=1 SV=1	mug61	SPAC14C4.05c	2.91744320936009e-05	2.85889234126888e-05	2.86819352750476e-05
O13713	Nuclear polyadenylated RNA-binding protein nab2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nab2 PE=3 SV=1	nab2	SPAC14C4.06c	1.27015094905107e-05	1.3291862586903e-05	1.28159669307597e-05
O13714	Uncharacterized membrane protein C14C4.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC14C4.07 PE=1 SV=1		SPAC14C4.07	0.000134230416352489	0.000143378829678043	0.000147356935773634
O13716	Glucan endo-1,3-alpha-glucosidase agn1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=agn1 PE=1 SV=2	agn1	SPAC14C4.09	8.1888897320473e-06	7.84592812442537e-06	7.79909850350845e-06
O13718	Vacuolar transporter chaperone 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vtc2 PE=1 SV=1	vtc2	SPAC14C4.11	0.000296218370277824	0.000286821225038008	0.000283993949320084
O13719	SWIRM domain-containing protein laf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=laf1 PE=1 SV=1	laf1	SPAC14C4.12c	8.63552615615678e-07	6.83237323305226e-07	7.83120694265035e-07
O13722	Transcription initiation factor TFIID subunit 12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=taf12 PE=1 SV=1	taf12	SPAC15A10.02	4.2716502062514e-05	4.50741452093968e-05	4.35779787040246e-05
O13724	Zinc finger protein zpr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=zpr1 PE=3 SV=1	zpr1	SPAC15A10.04c	0.000159963523258171	0.000164364255965112	0.000165081723335428
O13725	NAD(P)H-hydrate epimerase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug182 PE=1 SV=1	mug182	SPAC15A10.05c	1.7012295768274e-05	1.81999631320149e-05	1.60022146502767e-05
O13726	Uncharacterized Na(+)/H(+) antiporter C15A10.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC15A10.06 PE=1 SV=3		SPAC15A10.06	3.90941836626912e-05	3.52725092298356e-05	3.64950670937775e-05
O13727	Uncharacterized protein C15A10.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC15A10.07 PE=4 SV=2		SPAC15A10.07	6.82204613321977e-06	7.96090968285567e-06	7.03150673827845e-06
O13728	Alpha-actinin-like protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ain1 PE=1 SV=1	ain1	SPAC15A10.08	2.44022629075164e-05	2.43296182705036e-05	2.58704408944933e-05
O13731	E3 ubiquitin-protein ligase ubr11 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ubr11 PE=3 SV=1	ubr11	SPAC15A10.11	6.72954678043261e-05	6.58747399125607e-05	6.69071125417733e-05
O13733	Protein kinase domain-containing protein ppk3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk3 PE=4 SV=1	ppk3	SPAC15A10.13	1.54754009093867e-05	1.61338108468489e-05	1.61468051882313e-05
O13734	Shugoshin-2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sgo2 PE=1 SV=1	sgo2	SPAC15A10.15	2.17164799221869e-05	2.06804573512573e-05	2.13190037315475e-05
O13735	Actin-interacting protein 3 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fat1 PE=1 SV=2	fat1	SPAC15A10.16 SPAC15E1.01	6.32767934187693e-05	6.28974094920385e-05	6.0794123431293e-05
O13736	Actin cytoskeleton-regulatory complex protein sla1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sla1 PE=1 SV=1	sla1	SPAC16E8.01	0.000144131489727904	0.000148479600302469	0.000141989053454928
O13739	Probable chorismate mutase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.04c PE=3 SV=1		SPAC16E8.04c	2.86897672937803e-05	3.02425637709001e-05	2.80836698141509e-05
O13741	Nucleolar protein 12 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nop12 PE=1 SV=1	nop12	SPAC16E8.06c	7.76753433729536e-05	7.79262151504706e-05	7.83129789317006e-05
O13742	V-type proton ATPase subunit a OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vph1 PE=3 SV=2	vph1	SPAC16E8.07c	0.000343716107393348	0.000338089041415518	0.000329916471568428
O13743	Uncharacterized protein C16E8.08 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.08 PE=1 SV=1		SPAC16E8.08	8.98526760914688e-06	8.66916681517065e-06	9.0015766515528e-06
O13744	37S ribosomal protein S7, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rsm7 PE=1 SV=2	rsm7	SPAC16E8.10c	2.9628808864501e-05	2.92709352809762e-05	2.90649745701438e-05
O13745	General transcription and DNA repair factor IIH subunit tfb1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tfb1 PE=1 SV=2	tfb1	SPAC16E8.11c	1.53110977835614e-05	1.44247193275885e-05	1.47169407673211e-05
O13747	RING finger protein ETP1 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.13 PE=3 SV=1		SPAC16E8.13	1.63089087818545e-05	1.63881864860776e-05	1.7082548052879e-05
O13748	Alpha N-terminal protein methyltransferase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tae1 PE=3 SV=1	tae1	SPAC16E8.14c	2.66645452737106e-05	2.35901387317507e-05	2.72087403469034e-05
O13749	Transcription initiation factor IIB OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sua7 PE=3 SV=1	sua7	SPAC16E8.16	7.26104691482045e-06	7.31143813475233e-06	7.20655382692507e-06
O13750	Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC16E8.17c PE=3 SV=1		SPAC16E8.17c	4.72382800174743e-05	5.05684805067798e-05	4.77952025034293e-05
O13752	Uncharacterized TLC domain-containing protein C17A2.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17A2.02c PE=4 SV=1		SPAC17A2.02c	0.000247226054272385	0.000270730306403926	0.000243551173319598
O13753	V-type proton ATPase subunit d OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vma6 PE=3 SV=1	vma6	SPAC17A2.03c	0.000208351626633154	0.000196793138147941	0.00020165695706884
O13754	Hsp70/Hsp90 co-chaperone cns1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cns1 PE=3 SV=1	cns1	SPAC17A2.04c	3.05448443414397e-05	3.06011402940317e-05	3.08873333181163e-05
O13755	Fumarate reductase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=osm1 PE=3 SV=1	osm1	SPAC17A2.05	8.70177866534315e-05	8.82281849149139e-05	8.78763893827905e-05
O13759	RNA-binding post-transcriptional regulator csx1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=csx1 PE=1 SV=1	csx1	SPAC17A2.09c	3.91159937134462e-05	3.88463114838411e-05	4.02634241250541e-05
O13764	Peroxisomal ATPase pex6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pex6 PE=3 SV=1	pex6	SPAC17A5.01	1.51390385091118e-05	1.47390849782241e-05	1.49433343381975e-05
O13765	Lariat debranching enzyme OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dbr1 PE=3 SV=2	dbr1	SPAC17A5.02c	1.58849340214884e-05	1.55475541300103e-05	1.54080621383068e-05
O13768	General transcription and DNA repair factor IIH helicase subunit XPB OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ptr8 PE=1 SV=1	ptr8	SPAC17A5.06	7.36951679634261e-06	7.00615577803281e-06	7.17125636027104e-06
O13769	Ubiquitin-like-specific protease 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ulp2 PE=1 SV=2	ulp2	SPAC17A5.07c	4.53545589413421e-06	4.13724899741964e-06	4.82355073549917e-06
O13771	Uncharacterized protein C17A5.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17A5.09c PE=1 SV=1		SPAC17A5.09c	5.31485258514402e-06	5.67735230717422e-06	5.13676537524068e-06
O13773	UBA domain-containing protein 7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ucp7 PE=4 SV=1	ucp7	SPAC17A5.12	3.5091967488489e-05	3.48153174163309e-05	3.49209564737255e-05
O13774	GTP cyclohydrolase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17A5.13 PE=1 SV=1		SPAC17A5.13	3.55375896766717e-05	3.45522779794631e-05	3.49743333747285e-05
O13775	Probable glutamate--tRNA ligase, cytoplasmic OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gus1 PE=1 SV=1	gus1	SPAC17A5.15c	0.000486840925118086	0.00049631398233152	0.000485740968502381
O13776	Ubp5-interacting protein ftp105 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ftp105 PE=1 SV=2	ftp105	SPAC17A5.16	2.45349078141925e-05	2.49656257313373e-05	2.40669182473121e-05
O13777	Uncharacterized protein C1610.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1610.01 PE=4 SV=1		SPAC1610.01 SPAC17A5.17	2.35201954342535e-05	2.35517277940691e-05	2.33381363609208e-05
O13779	Putative metal ion transporter C17A12.14 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17A2.14 PE=1 SV=4		SPAC17A2.14 SPAC17G6.01	3.47123788281125e-05	3.33307731333081e-05	3.58466265101155e-05
O13781	Uncharacterized protein C17G6.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17G6.03 PE=3 SV=1		SPAC17G6.03	3.24191406041841e-05	2.93560645994837e-05	3.29657353335014e-05
O13782	Protein farnesyltransferase subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cpp1 PE=1 SV=1	cpp1	SPAC17G6.04c	7.33096315848237e-06	7.37322315487131e-06	7.24491933473652e-06
O13783	Vacuolar protein-sorting protein bro1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=bro1 PE=3 SV=1	bro1	SPAC17G6.05c	4.41633562758444e-05	4.44770521469562e-05	4.40326550285268e-05
O13784	40S ribosomal protein S24-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps2401 PE=3 SV=3	rps2401	SPAC17G6.06	0.000206552654348174	0.000202852246306728	0.000201630651319972
O13785	Protein transport protein use1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=use1 PE=3 SV=1	use1	SPAC17G6.07c	8.24685498021461e-06	7.88684287719243e-06	8.09842392850483e-06
O13786	Vacuolar segregation protein pep7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pep7 PE=3 SV=1	pep7	SPAC17G6.08	1.55436336698008e-06	1.44021462599859e-06	1.45726286900698e-06
O13787	Translocation protein sec62 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sec62 PE=3 SV=1	sec62	SPAC17G6.09	0.000113009784714496	0.000117096896177359	0.000116048278720597
O13788	SWI/SNF and RSC complexes subunit ssr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ssr1 PE=1 SV=1	ssr1	SPAC17G6.10	8.9177440390506e-05	9.11855701737516e-05	9.04542197427908e-05
O13789	Uncharacterized beta-glucan synthesis-associated protein C17G6.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17G6.11c PE=3 SV=1		SPAC17G6.11c	4.80670823952856e-05	4.77373050962702e-05	4.87682873650064e-05
O13790	Cullin-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cul1 PE=1 SV=1	cul1	SPAC17G6.12	4.52287122944342e-05	4.48721484590215e-05	4.4684940175426e-05
O13791	Protein slt1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=slt1 PE=1 SV=3	slt1	SPAC17G6.13	8.24043910680937e-05	8.05401948242863e-05	8.40437664344018e-05
O13792	ATP-dependent RNA helicase uap56 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uap56 PE=1 SV=3	uap56	SPAC17G6.14c	0.000376041566422833	0.000387023819762082	0.000371221283416552
O13793	Sideroflexin fsf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fsf1 PE=3 SV=2	fsf1	SPAC17G6.15c	8.01181179388016e-05	8.06185569068171e-05	7.95695430329487e-05
O13794	Endoribonuclease ysh1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ysh1 PE=3 SV=2	ysh1	SPAC17G6.16c	2.54585987857706e-05	2.59307478104296e-05	2.54399270939226e-05
O13795	Protein pof8 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pof8 PE=1 SV=1	pof8	SPAC17G6.17	1.03276010890491e-05	1.03417429495644e-05	1.02478885776459e-05
O13796	Ribosome quality control complex subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rqc1 PE=1 SV=2	rqc1	SPAC1142.01 SPAC17G6.18	2.5328468345644e-05	2.53583926805136e-05	2.62439040677113e-05
O13797	Small glutamine-rich tetratricopeptide repeat-containing protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sgt2 PE=3 SV=1	sgt2	SPAC1142.02c SPAC17G6.19c	0.000299605380622931	0.000305424431419691	0.000297558856720931
O13798	Caffeine-induced protein 16 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cid16 PE=4 SV=1	cid16	SPAC17H9.01	2.32936689968922e-06	2.39491594115751e-06	2.373560550881e-06
O13799	Uncharacterized helicase C17H9.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.02 PE=1 SV=1		SPAC17H9.02	2.59880198891779e-05	2.57299254703286e-05	2.58923505197569e-05
O13801	Uncharacterized RNA-binding protein C17H9.04c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.04c PE=1 SV=1		SPAC17H9.04c	0.000112987485731327	0.000111877373289975	0.00011261493126338
O13802	Probable rRNA-processing protein ebp2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ebp2 PE=1 SV=1	ebp2	SPAC17H9.05	2.74959637412616e-05	2.60093036477e-05	2.63400166663455e-05
O13804	Uncharacterized protein C17H9.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.07 PE=4 SV=1		SPAC17H9.07	1.83899818512056e-05	1.88545243563243e-05	1.86613339720351e-05
O13807	DNA damage-binding protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ddb1 PE=1 SV=1	ddb1	SPAC17H9.10c	1.23517160638241e-05	1.2216750412658e-05	1.27155552514193e-05
O13808	Actin-depolymerizing factor gmf1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gmf1 PE=3 SV=1	gmf1	SPAC17H9.11	3.75041905073616e-05	3.88116963562023e-05	3.6539482816842e-05
O13809	Uncharacterized FAD-binding protein C17H9.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.12c PE=3 SV=1		SPAC17H9.12c	0.000108808355996056	0.000105991382154952	0.000104759241640096
O13810	Probable glutamate 5-kinase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.13c PE=3 SV=1		SPAC17H9.13c	5.55778490172846e-05	5.53593770793031e-05	5.46426473326012e-05
O13811	Protein disulfide-isomerase C17H9.14c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC17H9.14c PE=3 SV=1		SPAC17H9.14c	0.000424178715765648	0.000426927418107246	0.000414416458056738
O13813	Mitochondrial import receptor subunit tom22 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tom22 PE=3 SV=1	tom22	SPAC17H9.16	9.15515050265685e-05	9.18640453365176e-05	9.00972766004583e-05
O13816	Cohesin subunit psc3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=psc3 PE=1 SV=3	psc3	SPAC17H9.20 SPAC607.01	2.19953478191649e-05	2.15356842469865e-05	2.14497470702577e-05
O13818	Uncharacterized PH domain-containing protein C19A8.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.02 PE=4 SV=1		SPAC19A8.02	1.670744957754e-05	1.5681539681851e-05	1.62124625221072e-05
O13819	Phosphoinositide 3-phosphatase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.03 PE=3 SV=1		SPAC19A8.03	2.41353879068727e-05	2.26929390955385e-05	2.22933158784566e-05
O13820	Cytochrome P450 61 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=erg5 PE=1 SV=3	erg5	SPAC19A8.04	0.000292918366856218	0.000289144359927267	0.000282746465988048
O13821	Vacuolar protein sorting-associated protein 27 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sst4 PE=3 SV=1	sst4	SPAC19A8.05c	1.71472954210615e-05	1.75389621423128e-05	1.74830539055869e-05
O13822	Uncharacterized oxidoreductase C19A8.06 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.06 PE=3 SV=1		SPAC19A8.06	2.26316368686458e-05	2.35370047202528e-05	2.27865203648935e-05
O13823	U3 small nucleolar ribonucleoprotein protein imp4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=imp4 PE=3 SV=1	imp4	SPAC19A8.07c	3.85797141129385e-05	3.77353887481441e-05	3.73932436330894e-05
O13824	Nonsense-mediated mRNA decay protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=upf2 PE=1 SV=1	upf2	SPAC19A8.08	1.264199700497e-05	1.23365100052689e-05	1.21475186054858e-05
O13825	Protein transport protein yos1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=yos1 PE=3 SV=1	yos1	SPAC19A8.09	1.03084621466982e-05	1.05780235593975e-05	9.4479553538592e-06
O13827	Uncharacterized protein C19A8.11c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.11c PE=1 SV=1		SPAC19A8.11c	1.91462421109298e-05	1.80056009787967e-05	1.79306301381782e-05
O13828	mRNA decapping complex subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dcp2 PE=1 SV=1	dcp2	SPAC19A8.12	3.3931706943266e-05	3.29663279746856e-05	3.09194558075604e-05
O13829	U1 small nuclear ribonucleoprotein 70 kDa homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=usp101 PE=1 SV=1	usp101	SPAC19A8.13	2.22162531137999e-05	1.98642099497279e-05	2.21021788116822e-05
O13830	Probable peptidyl-tRNA hydrolase 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19A8.14 PE=1 SV=1		SPAC19A8.14	2.30289174309421e-05	2.33476746021765e-05	2.37511486003322e-05
O13831	Tryptophan synthase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=trp2 PE=2 SV=1	trp2	SPAC19A8.15	0.00142164121868924	0.00142167212177639	0.00139213971704376
O13833	Terminal uridylyltransferase cid1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cid1 PE=1 SV=2	cid1	SPAC19D5.03	4.89201585154136e-06	4.66997055856525e-06	5.19668752089891e-06
O13834	E3 ubiquitin-protein ligase ptr1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ptr1 PE=1 SV=1	ptr1	SPAC19D5.04	0.000134287426949245	0.000130209785395149	0.000132030644773713
O13835	U3 small nucleolar ribonucleoprotein protein imp3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=imp3 PE=3 SV=1	imp3	SPAC19D5.05c	2.03495313743286e-05	1.95358674209134e-05	1.98646164969914e-05
O13836	Decapping nuclease din1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=din1 PE=1 SV=1	din1	SPAC19D5.06c	4.29552176185785e-06	4.04942375492257e-06	4.06729350029862e-06
O13837	4-aminobutyrate aminotransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uga1 PE=1 SV=1	uga1	SPAC19D5.07	2.03027032764796e-06	1.98161182615094e-06	2.04062016486802e-06
O13838	Nucleoporin nup40 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup40 PE=1 SV=1	nup40	SPAC19E9.01c	1.98422210493894e-05	2.1465545459569e-05	1.9439519348077e-05
O13842	Chitin deacetylase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cda1 PE=1 SV=1	cda1	SPAC19G12.03	4.10593726134907e-05	3.83307561130995e-05	3.85753857575382e-05
O13844	Uncharacterized mitochondrial carrier C19G12.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19G12.05 PE=3 SV=1		SPAC19G12.05	0.000179684859418526	0.000169158397643794	0.000177013941624992
O13845	RNA-binding protein rsd1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rsd1 PE=1 SV=2	rsd1	SPAC19G12.07c	1.50865347961667e-05	1.42562675665107e-05	1.50241480883873e-05
O13846	Ceramide very long chain fatty acid hydroxylase scs7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=scs7 PE=3 SV=1	scs7	SPAC19G12.08	0.000135815242740834	0.000142985347158357	0.000136667590834911
O13848	NAD/NADP-dependent indole-3-acetaldehyde reductase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC19G12.09 PE=1 SV=1		SPAC19G12.09	0.00012990546986144	0.000140203898823356	0.000135747350042441
O13849	Carboxypeptidase Y OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cpy1 PE=1 SV=1	cpy1	SPAC19G12.10c	0.00052277762311845	0.000515692517689366	0.000525306954187595
O13850	Ubiquinone biosynthesis protein coq9, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=coq9 PE=3 SV=1	coq9	SPAC19G12.11	1.13054019335146e-05	1.1720739019018e-05	1.20432623954296e-05
O13851	Decaprenyl-diphosphate synthase subunit 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dlp1 PE=1 SV=1	dlp1	SPAC19G12.12	2.92119290238047e-05	2.91333709686989e-05	2.90489131184978e-05
O13852	Protection of telomeres protein poz1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=poz1 PE=1 SV=1	poz1	SPAC19G12.13c	5.84390877908655e-06	5.45017213542476e-06	5.99057306509916e-06
O13853	Phosphatidylinositol 4-phosphate 5-kinase its3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=its3 PE=1 SV=3	its3	SPAC19G12.14	1.28332423446489e-05	1.33169840447443e-05	1.25479346855968e-05
O13855	Uncharacterized protein C1A6.01c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPAC1A6.01c PE=1 SV=3		SPAC1A6.01c SPAC23C4.20c	7.75997286751594e-06	9.35774226020446e-06	7.48469569251229e-06
